Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price,Pred_Price
Hyundai,Elantra,2005,3.0,Hybrid,Manual,288021,3,1,3839,4064.3
Kia,Rio,2005,3.5,Diesel,Manual,187571,3,3,5348,5031.8
Honda,Civic,2016,2.7,Petrol,Semi-Automatic,32377,2,1,10952,11232.5
Volkswagen,Golf,2022,2.1,Electric,Manual,65641,3,3,13487,13537.4
Mercedes,GLA,2015,2.6,Electric,Manual,129304,5,1,10613,10272.5
BMW,X5,2009,1.8,Hybrid,Manual,201019,3,2,5579,5024.1
Volkswagen,Tiguan,2013,1.3,Petrol,Manual,228030,5,2,4739,4683.2
Ford,Fiesta,2005,4.1,Hybrid,Automatic,276665,4,5,6666,6749.4
Kia,Sportage,2018,2.8,Petrol,Semi-Automatic,282682,5,5,6646,6847.5
Audi,Q5,2013,3.6,Electric,Automatic,195050,5,5,11199,10792.0
Kia,Optima,2006,1.6,Hybrid,Manual,68222,2,5,7135,6832.2
Ford,Explorer,2004,1.2,Petrol,Manual,146035,4,3,3579,3601.2
Honda,CR-V,2017,2.9,Electric,Manual,25616,2,5,13587,12938.0
Chevrolet,Impala,2012,4.0,Hybrid,Manual,224113,2,2,8217,8418.9
Kia,Rio,2012,1.4,Hybrid,Automatic,205706,3,1,7485,7285.6
Honda,CR-V,2013,3.2,Electric,Semi-Automatic,76660,2,5,11666,12452.0
Hyundai,Elantra,2017,1.7,Hybrid,Manual,241629,2,5,7067,6619.0
Toyota,Corolla,2000,3.9,Electric,Manual,272522,5,1,4549,3873.8
Chevrolet,Equinox,2013,2.0,Diesel,Automatic,32415,3,2,10851,11083.5
Hyundai,Tucson,2005,2.5,Hybrid,Semi-Automatic,127568,4,3,6548,7019.1
Honda,Accord,2008,3.6,Hybrid,Automatic,264803,5,1,7303,6882.0
Kia,Optima,2012,1.9,Diesel,Manual,88215,3,3,7835,7237.5
Chevrolet,Malibu,2008,3.8,Petrol,Automatic,205273,5,3,7694,7118.0
Audi,A4,2010,4.1,Electric,Automatic,96811,4,3,12763,12856.7
Volkswagen,Tiguan,2014,3.2,Electric,Automatic,191817,2,4,11163,11160.0
Audi,Q5,2005,4.9,Hybrid,Semi-Automatic,142060,2,2,8658,8691.6
Audi,A3,2012,4.9,Diesel,Semi-Automatic,239807,3,2,7803,7823.6
Toyota,Camry,2019,3.0,Hybrid,Automatic,71366,4,2,13872,14022.6
Toyota,RAV4,2010,4.0,Petrol,Automatic,28005,2,2,12039,12171.7
Kia,Optima,2010,3.6,Petrol,Semi-Automatic,162017,3,3,7459,7877.9
Chevrolet,Malibu,2002,4.0,Diesel,Automatic,289835,3,4,4403,4621.5
Ford,Focus,2017,1.8,Electric,Semi-Automatic,173848,3,5,9523,9704.4
Chevrolet,Impala,2005,5.0,Hybrid,Manual,278430,4,3,6031,6216.2
BMW,5 Series,2010,2.1,Electric,Manual,56067,3,3,10078,10188.5
Hyundai,Tucson,2018,4.6,Electric,Manual,28506,4,3,15529,15099.4
Toyota,RAV4,2008,3.6,Hybrid,Manual,97823,5,4,9143,8679.3
Volkswagen,Tiguan,2019,2.5,Hybrid,Manual,62786,2,1,12044,11744.1
Volkswagen,Tiguan,2020,4.4,Diesel,Automatic,132926,4,5,13341,13104.4
Audi,Q5,2014,2.1,Electric,Manual,90051,2,2,10598,10720.7
BMW,3 Series,2003,4.7,Petrol,Semi-Automatic,61010,2,1,8479,8726.8
Honda,Civic,2012,4.1,Diesel,Manual,44984,2,4,10900,10992.8
Audi,A4,2023,1.6,Hybrid,Semi-Automatic,176562,2,3,10068,10463.4
Honda,Civic,2019,3.0,Electric,Manual,258633,5,4,9627,9830.2
Ford,Fiesta,2021,4.1,Hybrid,Semi-Automatic,268526,5,5,10129,10942.0
Volkswagen,Golf,2005,4.8,Petrol,Semi-Automatic,68566,3,1,9028,9113.8
Audi,A4,2002,3.8,Diesel,Semi-Automatic,293695,2,1,2626,2825.1
Toyota,Camry,2016,2.1,Hybrid,Semi-Automatic,291660,5,2,6166,7002.9
Audi,Q5,2015,4.7,Electric,Automatic,98489,4,4,14830,14298.2
Hyundai,Elantra,2014,1.5,Electric,Manual,78652,4,5,10226,9974.4
Audi,A3,2013,4.0,Petrol,Automatic,284811,3,1,7803,7976.3
Mercedes,E-Class,2002,4.3,Hybrid,Semi-Automatic,23722,5,5,9525,10177.2
Hyundai,Sonata,2014,3.4,Electric,Manual,73979,2,4,12220,11977.1
Toyota,Camry,2008,2.5,Diesel,Semi-Automatic,223819,4,4,4523,4981.5
Hyundai,Sonata,2012,1.9,Hybrid,Automatic,2929,2,3,12041,11324.1
Chevrolet,Malibu,2023,1.3,Hybrid,Automatic,114077,4,4,12518,12446.5
Audi,A4,2007,4.8,Electric,Manual,62057,4,3,11758,11157.7
Ford,Focus,2002,3.3,Hybrid,Manual,26697,3,5,8466,8358.0
Toyota,RAV4,2021,3.8,Hybrid,Semi-Automatic,252751,5,2,10144,10223.2
Honda,Civic,2017,3.7,Diesel,Manual,195388,5,1,8992,8499.2
Volkswagen,Tiguan,2012,2.9,Hybrid,Automatic,78118,2,4,11537,10841.1
Honda,CR-V,2019,1.7,Diesel,Semi-Automatic,199846,2,3,7503,7835.2
BMW,X5,2002,3.3,Hybrid,Manual,96417,3,1,7071,6977.1
Mercedes,E-Class,2004,4.0,Diesel,Manual,164121,3,5,6017,6248.2
Volkswagen,Golf,2013,3.6,Diesel,Semi-Automatic,171445,5,3,8171,8463.1
Ford,Explorer,2004,1.1,Diesel,Semi-Automatic,98492,5,4,4430,5290.0
Mercedes,GLA,2009,4.6,Petrol,Manual,101116,4,5,9377,9010.6
Hyundai,Elantra,2014,3.2,Electric,Semi-Automatic,110800,3,5,11284,12043.2
BMW,3 Series,2015,2.0,Petrol,Manual,165528,4,1,7289,7515.5
Chevrolet,Malibu,2002,2.2,Petrol,Semi-Automatic,243388,3,5,2032,2844.2
Volkswagen,Tiguan,2006,4.5,Electric,Semi-Automatic,47808,5,2,11443,11862.8
Audi,Q5,2011,2.2,Electric,Manual,161964,5,3,8360,8379.8
Volkswagen,Tiguan,2003,1.9,Electric,Automatic,146859,5,1,7462,6801.0
Ford,Explorer,2005,3.2,Electric,Semi-Automatic,33266,2,2,10134,10854.3
Volkswagen,Golf,2010,3.1,Diesel,Semi-Automatic,154466,4,3,7110,7908.6
Mercedes,GLA,2015,2.9,Electric,Automatic,60182,4,4,13796,13148.8
Volkswagen,Tiguan,2023,1.4,Petrol,Automatic,279437,3,2,8311,8148.8
BMW,5 Series,2010,1.6,Hybrid,Manual,247383,3,2,4752,4385.6
Honda,CR-V,2017,3.3,Hybrid,Semi-Automatic,210820,5,5,9283,9953.0
Toyota,Camry,2009,2.7,Diesel,Semi-Automatic,57372,4,4,8352,8599.3
Audi,A4,2004,2.6,Petrol,Semi-Automatic,138479,2,3,5130,5541.1
Toyota,RAV4,2004,1.9,Petrol,Semi-Automatic,104826,3,2,5103,5157.5
Honda,Civic,2000,4.1,Electric,Semi-Automatic,90777,3,3,8384,9233.4
Ford,Explorer,2009,5.0,Electric,Semi-Automatic,92371,3,5,11952,12825.6
Kia,Optima,2001,1.7,Hybrid,Manual,56182,3,4,5976,5574.9
Hyundai,Tucson,2007,2.9,Diesel,Semi-Automatic,967,2,3,9080,9161.7
Ford,Fiesta,2018,4.3,Petrol,Manual,272171,4,4,8356,8245.8
Kia,Sportage,2010,2.6,Petrol,Semi-Automatic,171343,4,4,6273,6680.5
Chevrolet,Equinox,2013,3.4,Electric,Automatic,142209,4,3,12055,11865.2
Honda,CR-V,2007,4.2,Hybrid,Automatic,89968,3,4,11100,11108.5
Honda,Accord,2006,1.7,Hybrid,Automatic,213893,2,1,5822,5350.9
Mercedes,C-Class,2004,1.7,Hybrid,Semi-Automatic,105588,5,3,5888,6181.8
Kia,Sportage,2008,3.6,Electric,Manual,241870,5,5,7262,6896.5
Honda,CR-V,2006,3.8,Diesel,Automatic,211493,5,1,6970,6414.8
BMW,3 Series,2012,3.3,Electric,Semi-Automatic,132770,4,3,10344,10990.7
Toyota,Corolla,2022,2.8,Diesel,Semi-Automatic,216048,4,1,9179,9350.9
Mercedes,E-Class,2021,4.4,Hybrid,Manual,231708,4,2,11165,10964.5
Mercedes,C-Class,2021,3.9,Electric,Automatic,9279,4,2,17614,16901.7
Volkswagen,Tiguan,2007,1.5,Petrol,Automatic,229041,3,5,4619,4371.4
Volkswagen,Tiguan,2011,1.1,Hybrid,Manual,7027,3,1,9359,9482.4
Chevrolet,Impala,2023,3.5,Electric,Manual,186677,2,4,12766,12481.7
Honda,CR-V,2021,2.5,Petrol,Automatic,74456,5,1,12910,12653.8
Mercedes,C-Class,2020,2.2,Diesel,Manual,247124,4,2,7357,7390.2
Toyota,Camry,2011,2.0,Diesel,Manual,290151,2,5,3596,3814.2
Ford,Explorer,2004,4.4,Hybrid,Manual,37216,3,1,9955,9696.2
BMW,5 Series,2014,1.9,Diesel,Semi-Automatic,19148,2,2,9817,9896.8
Audi,A3,2009,2.5,Electric,Automatic,257625,5,2,7647,7349.2
Volkswagen,Passat,2006,2.3,Diesel,Automatic,99250,3,5,7715,7647.9
Kia,Sportage,2013,4.2,Electric,Semi-Automatic,172709,4,1,10745,11501.4
Ford,Explorer,2019,3.6,Diesel,Manual,8331,3,1,13233,12789.1
Honda,CR-V,2009,3.1,Electric,Automatic,129153,5,4,10816,10947.6
Kia,Optima,2018,2.0,Diesel,Automatic,214831,3,1,8703,8981.2
BMW,5 Series,2012,2.5,Diesel,Automatic,123274,4,1,9234,8943.4
Mercedes,GLA,2023,1.5,Electric,Semi-Automatic,224051,2,2,10018,10552.3
Mercedes,GLA,2018,4.2,Diesel,Automatic,125760,4,1,12684,12702.1
Volkswagen,Passat,2014,1.2,Hybrid,Manual,100150,5,1,8497,8526.5
Toyota,Camry,2018,2.0,Petrol,Semi-Automatic,194008,5,4,7619,8564.2
BMW,3 Series,2006,3.0,Diesel,Semi-Automatic,281470,3,4,3270,4240.5
BMW,X5,2020,3.3,Hybrid,Automatic,215374,3,1,11592,11479.7
Hyundai,Tucson,2021,4.5,Petrol,Manual,227466,5,5,10350,10032.7
BMW,5 Series,2004,1.8,Hybrid,Manual,186063,2,3,4378,3818.4
Ford,Explorer,2006,3.2,Petrol,Manual,14781,4,2,8804,8775.1
Volkswagen,Golf,2012,2.3,Diesel,Automatic,110813,4,3,9283,9145.0
Chevrolet,Equinox,2002,3.7,Hybrid,Manual,261395,5,4,4172,3693.2
Hyundai,Sonata,2000,1.6,Electric,Automatic,161695,4,1,5966,5574.9
BMW,3 Series,2003,3.2,Hybrid,Semi-Automatic,71841,2,1,7763,8514.5
Honda,CR-V,2010,2.1,Diesel,Manual,277789,5,1,3644,3813.4
Chevrolet,Equinox,2017,1.9,Diesel,Semi-Automatic,43020,5,5,10239,10332.6
Hyundai,Sonata,2000,2.8,Hybrid,Semi-Automatic,214526,2,2,3609,3750.7
Chevrolet,Impala,2010,3.4,Electric,Automatic,113216,2,4,11735,11556.9
Kia,Optima,2001,1.2,Diesel,Semi-Automatic,38717,2,1,4825,5688.9
Mercedes,GLA,2011,4.1,Diesel,Automatic,102940,5,2,10941,11061.5
Hyundai,Tucson,2023,2.7,Petrol,Automatic,222326,4,4,10753,10273.2
BMW,3 Series,2016,1.6,Petrol,Manual,102470,5,3,8450,8088.3
Hyundai,Elantra,2012,2.8,Hybrid,Semi-Automatic,185144,3,1,7797,7975.9
Ford,Explorer,2022,2.7,Electric,Semi-Automatic,16475,4,4,15070,15282.6
Mercedes,GLA,2003,2.0,Diesel,Semi-Automatic,173116,3,1,3537,4572.0
BMW,X5,2002,4.6,Diesel,Semi-Automatic,134954,5,2,6600,6942.3
BMW,X5,2009,2.9,Diesel,Semi-Automatic,135918,2,2,6981,7066.5
Audi,A4,2019,3.1,Petrol,Manual,53753,5,4,11824,11934.3
Honda,Civic,2008,1.8,Petrol,Semi-Automatic,160396,5,3,5092,5298.9
Chevrolet,Impala,2020,4.3,Petrol,Automatic,160083,4,1,12698,12592.2
Mercedes,C-Class,2001,1.3,Hybrid,Semi-Automatic,219995,4,3,2300,3007.5
Toyota,Camry,2012,3.5,Petrol,Semi-Automatic,159933,3,2,8001,8437.4
Toyota,Camry,2012,2.2,Petrol,Manual,121281,5,1,7474,7474.4
Honda,CR-V,2011,4.5,Electric,Automatic,252749,2,1,10345,10071.3
Chevrolet,Equinox,2021,1.3,Diesel,Semi-Automatic,71617,4,4,10267,10961.4
Chevrolet,Malibu,2006,4.9,Diesel,Automatic,286774,3,4,6564,5878.0
Toyota,Camry,2017,1.3,Hybrid,Manual,279642,2,5,5907,5823.7
Volkswagen,Passat,2005,4.3,Diesel,Automatic,102606,5,1,9347,9235.2
Ford,Focus,2008,1.5,Petrol,Automatic,14038,3,4,9219,8957.3
BMW,5 Series,2016,4.6,Hybrid,Automatic,18806,2,5,15623,15172.6
Audi,Q5,2011,2.9,Electric,Manual,264222,2,4,7015,6350.7
Honda,Accord,2002,3.3,Diesel,Automatic,102527,3,3,7449,7344.7
BMW,X5,2020,2.2,Diesel,Manual,34981,4,3,11600,11611.6
Volkswagen,Golf,2020,3.3,Hybrid,Manual,186734,2,2,10665,10499.2
Kia,Rio,2019,4.0,Diesel,Semi-Automatic,202288,2,5,9754,10652.1
Chevrolet,Equinox,2010,2.3,Diesel,Automatic,220489,4,1,6490,6433.6
Audi,A4,2003,1.5,Petrol,Automatic,260266,4,1,2794,2575.8
Honda,Accord,2022,1.4,Petrol,Manual,29660,5,2,11506,11316.9
BMW,3 Series,2011,4.0,Electric,Manual,116379,5,4,11072,11246.7
Toyota,Corolla,2005,3.5,Petrol,Automatic,205397,2,3,6492,6219.6
BMW,3 Series,2000,3.5,Diesel,Automatic,231256,2,1,4474,4200.7
BMW,5 Series,2018,3.7,Electric,Automatic,99505,3,3,14709,14187.9
Chevrolet,Malibu,2013,3.2,Electric,Manual,165340,3,3,9893,9912.0
Hyundai,Elantra,2013,2.7,Diesel,Manual,14465,2,5,10410,9946.3
Kia,Rio,2017,2.2,Diesel,Automatic,120083,3,1,10498,10480.2
Honda,Civic,2019,3.0,Diesel,Automatic,13013,5,5,14039,14227.7
Volkswagen,Tiguan,2019,2.7,Electric,Semi-Automatic,31036,3,5,13879,14129.4
Volkswagen,Tiguan,2006,1.7,Electric,Automatic,235326,2,3,6393,5943.2
Audi,Q5,2016,1.4,Electric,Semi-Automatic,13593,5,3,12028,12600.8
Audi,A3,2002,3.1,Petrol,Manual,16100,4,4,7478,7568.0
Audi,A3,2014,3.0,Hybrid,Automatic,113665,2,1,11526,11694.9
Kia,Optima,2018,4.8,Hybrid,Manual,265363,2,2,9992,9426.4
Toyota,Corolla,2023,4.8,Hybrid,Semi-Automatic,34738,2,3,16105,16216.4
Ford,Fiesta,2005,2.9,Petrol,Automatic,79866,3,5,8402,7735.1
Ford,Explorer,2001,2.9,Hybrid,Automatic,198686,4,5,5826,5112.1
Audi,A4,2014,4.7,Diesel,Semi-Automatic,198468,5,2,9030,9278.9
Chevrolet,Equinox,2008,1.4,Hybrid,Manual,218843,5,3,4523,4376.2
Toyota,Corolla,2022,5.0,Diesel,Semi-Automatic,284939,4,3,10001,10914.9
Mercedes,E-Class,2017,2.0,Diesel,Manual,116231,3,5,8875,9129.3
BMW,3 Series,2019,3.6,Hybrid,Manual,146344,2,2,11473,11062.4
Volkswagen,Tiguan,2004,3.9,Hybrid,Automatic,172561,2,2,8248,7547.1
BMW,X5,2023,4.1,Petrol,Automatic,92854,4,1,14742,14812.2
Toyota,Camry,2020,1.3,Petrol,Manual,106291,2,4,9274,9194.1
BMW,3 Series,2023,1.2,Hybrid,Manual,304,2,1,13193,13211.3
Ford,Focus,2017,1.2,Petrol,Semi-Automatic,195613,3,5,6487,7278.3
Honda,Accord,2020,2.2,Petrol,Semi-Automatic,274038,3,1,6819,7580.6
Audi,A4,2016,3.7,Hybrid,Automatic,53763,5,1,14024,13516.8
Honda,Civic,2017,1.8,Hybrid,Semi-Automatic,6251,2,4,11874,12055.2
Ford,Focus,2016,4.1,Petrol,Automatic,159652,5,3,11306,11376.2
Mercedes,E-Class,2001,3.8,Electric,Automatic,99792,3,4,9704,9146.0
Honda,Accord,2021,1.5,Hybrid,Automatic,267269,2,1,9054,8769.2
Mercedes,GLA,2022,4.9,Diesel,Automatic,197564,3,2,13148,12468.8
Mercedes,GLA,2019,4.5,Electric,Automatic,87606,5,1,16047,15753.5
Kia,Sportage,2010,3.7,Diesel,Automatic,78088,4,2,10738,10264.4
Toyota,RAV4,2001,4.0,Electric,Automatic,52222,3,1,10855,10988.1
Kia,Sportage,2018,4.4,Hybrid,Semi-Automatic,234162,4,4,10216,10760.5
Ford,Explorer,2014,4.6,Diesel,Semi-Automatic,26038,5,2,12379,12661.8
Audi,A4,2014,1.8,Petrol,Automatic,106052,3,4,9478,8940.7
Chevrolet,Impala,2010,4.5,Diesel,Semi-Automatic,102085,3,3,9558,10012.1
Mercedes,C-Class,2002,3.9,Hybrid,Semi-Automatic,86694,5,3,7866,7919.7
Mercedes,GLA,2003,3.1,Hybrid,Manual,282531,4,4,3449,3604.0
Chevrolet,Equinox,2011,2.6,Hybrid,Manual,137574,5,4,8248,7872.4
Hyundai,Elantra,2001,4.6,Diesel,Automatic,231983,4,2,5860,5471.2
Mercedes,C-Class,2018,1.1,Hybrid,Automatic,117375,5,1,10752,10878.9
Mercedes,GLA,2007,2.9,Electric,Semi-Automatic,213587,4,1,6828,6952.3
Honda,Civic,2021,1.5,Electric,Manual,103231,3,5,11835,11574.3
Toyota,Corolla,2001,1.9,Electric,Semi-Automatic,218047,2,5,3939,4057.0
Honda,CR-V,2002,1.7,Hybrid,Semi-Automatic,187222,3,1,3655,3990.0
BMW,5 Series,2012,1.1,Diesel,Semi-Automatic,100340,4,2,6793,7673.3
Toyota,Camry,2009,2.3,Hybrid,Manual,18215,3,1,9735,9622.9
Hyundai,Sonata,2021,2.3,Electric,Manual,208278,4,4,10534,10404.8
Kia,Optima,2022,1.1,Hybrid,Semi-Automatic,207337,5,3,8653,9577.8
Chevrolet,Equinox,2013,3.0,Diesel,Semi-Automatic,112614,4,3,8747,9712.3
Honda,Civic,2018,1.8,Diesel,Manual,111359,4,2,9072,8517.9
Mercedes,GLA,2004,2.1,Petrol,Manual,297401,4,3,2000,1644.2
Volkswagen,Tiguan,2023,3.4,Petrol,Semi-Automatic,84322,5,3,12713,13243.3
Toyota,Camry,2014,3.2,Hybrid,Semi-Automatic,38164,4,3,11736,12442.5
BMW,5 Series,2015,4.3,Hybrid,Manual,226105,2,3,9377,9245.4
Kia,Optima,2000,3.7,Diesel,Manual,257344,2,4,2653,2240.8
Toyota,RAV4,2022,3.8,Petrol,Automatic,253374,4,5,10932,10276.9
Mercedes,E-Class,2016,3.0,Hybrid,Manual,123858,5,4,10422,10637.5
Ford,Focus,2011,2.9,Petrol,Semi-Automatic,78884,2,2,8722,8796.5
Toyota,RAV4,2013,3.8,Petrol,Semi-Automatic,296839,2,2,5863,5980.6
BMW,X5,2018,2.2,Diesel,Semi-Automatic,227535,4,5,7149,7921.6
BMW,3 Series,2005,1.2,Diesel,Manual,257760,5,5,2000,1700.8
Audi,A4,2011,3.1,Hybrid,Semi-Automatic,220492,3,3,7090,7956.6
Hyundai,Elantra,2015,2.7,Petrol,Automatic,268765,4,3,7424,6965.7
BMW,5 Series,2020,2.9,Diesel,Semi-Automatic,83120,2,1,11337,11393.9
Toyota,Camry,2009,4.3,Hybrid,Semi-Automatic,118688,4,1,9726,10322.5
Ford,Fiesta,2007,1.5,Electric,Manual,189411,4,1,5911,5663.4
Honda,CR-V,2007,4.8,Diesel,Semi-Automatic,116717,4,2,8665,8838.3
Chevrolet,Equinox,2009,2.3,Electric,Automatic,135617,4,4,9887,9821.6
Audi,A4,2007,2.8,Hybrid,Manual,53161,3,5,8936,8370.2
Audi,Q5,2008,3.6,Electric,Semi-Automatic,239176,2,4,7316,7680.7
Kia,Sportage,2022,4.5,Petrol,Manual,62867,2,3,13942,13647.8
Chevrolet,Equinox,2012,3.2,Petrol,Manual,77921,5,4,9341,9357.0
Volkswagen,Golf,2009,2.8,Hybrid,Manual,238049,2,2,5839,5209.4
Toyota,Corolla,2023,1.4,Hybrid,Semi-Automatic,254854,2,5,8302,8888.6
BMW,5 Series,2018,3.4,Hybrid,Semi-Automatic,22501,4,3,13449,13963.2
BMW,3 Series,2004,3.5,Hybrid,Manual,37472,2,4,9050,8750.1
Mercedes,E-Class,2022,1.7,Hybrid,Manual,89383,4,1,11612,11163.4
Hyundai,Sonata,2020,1.4,Petrol,Automatic,66280,5,5,11674,11457.7
Toyota,Camry,2023,2.8,Petrol,Automatic,267121,3,3,9957,9355.4
Honda,Accord,2008,1.8,Electric,Semi-Automatic,127873,4,3,7742,7917.7
Toyota,Camry,2017,4.6,Electric,Manual,167921,3,5,12441,11995.2
Honda,Accord,2011,3.8,Electric,Semi-Automatic,169379,3,5,9812,9948.2
Audi,Q5,2003,3.1,Hybrid,Manual,16843,5,2,8763,8853.4
Kia,Rio,2011,4.0,Electric,Manual,51730,2,5,12365,12511.1
Toyota,Corolla,2011,2.0,Electric,Semi-Automatic,64628,2,2,10107,11084.8
Chevrolet,Malibu,2002,1.4,Electric,Manual,109489,2,5,5910,5782.4
Toyota,Camry,2011,3.1,Hybrid,Automatic,86624,5,5,11267,11323.4
Volkswagen,Golf,2018,3.7,Hybrid,Semi-Automatic,123723,3,3,11725,11902.0
Mercedes,GLA,2002,3.7,Petrol,Automatic,81114,5,3,8277,7830.7
Ford,Fiesta,2009,1.1,Hybrid,Manual,79509,3,4,7309,7446.1
Audi,A4,2017,2.8,Electric,Automatic,156076,3,2,12378,11811.7
Kia,Optima,2019,2.6,Electric,Automatic,233807,2,3,11223,10899.8
Volkswagen,Golf,2003,1.3,Hybrid,Semi-Automatic,57090,5,2,6158,6782.7
Mercedes,E-Class,2004,4.6,Electric,Semi-Automatic,127442,3,2,9351,9723.4
Honda,CR-V,2012,2.5,Electric,Manual,199386,3,5,8212,7975.5
Toyota,Corolla,2006,3.3,Hybrid,Semi-Automatic,6795,4,4,10064,10706.8
Audi,A4,2023,2.7,Diesel,Manual,132276,2,1,11054,10592.4
Volkswagen,Golf,2023,3.7,Petrol,Manual,85241,2,3,12995,12436.2
Mercedes,E-Class,2009,3.7,Petrol,Semi-Automatic,200342,4,5,6493,6788.3
Mercedes,GLA,2014,3.2,Diesel,Manual,114714,5,1,9205,9248.7
Hyundai,Tucson,2008,2.5,Hybrid,Manual,51676,3,2,8966,8684.9
Volkswagen,Tiguan,2006,1.7,Petrol,Automatic,251096,4,4,4078,3629.6
BMW,X5,2021,3.2,Petrol,Semi-Automatic,158620,4,3,10427,11175.5
Volkswagen,Tiguan,2001,3.9,Electric,Automatic,233455,4,2,7130,6438.5
Toyota,Corolla,2001,1.0,Petrol,Manual,134631,3,4,2707,2977.4
Toyota,RAV4,2009,5.0,Electric,Automatic,71203,3,2,13875,13979.5
Volkswagen,Tiguan,2004,4.8,Petrol,Manual,28722,3,3,9525,8912.5
Toyota,Camry,2003,2.0,Petrol,Manual,18550,5,2,6629,6833.0
Hyundai,Tucson,2015,4.3,Electric,Manual,288628,2,2,9127,9023.2
Ford,Explorer,2016,2.4,Diesel,Manual,114596,3,3,9008,8793.8
Audi,A3,2014,1.1,Diesel,Semi-Automatic,64919,2,5,8101,8973.0
Chevrolet,Equinox,2021,1.3,Electric,Manual,299278,2,2,7714,7676.9
Mercedes,GLA,2014,2.2,Diesel,Manual,290992,3,3,4680,4760.6
Honda,CR-V,2012,2.5,Diesel,Manual,180036,5,4,6599,6359.5
Ford,Focus,2020,4.6,Diesel,Semi-Automatic,41118,4,2,13877,14187.8
Audi,A3,2021,4.0,Electric,Automatic,54066,3,1,16818,16960.1
Honda,CR-V,2019,1.9,Hybrid,Manual,73734,4,4,11225,10581.3
Volkswagen,Tiguan,2006,3.8,Electric,Manual,127573,3,5,9148,8551.2
Mercedes,GLA,2013,1.6,Diesel,Semi-Automatic,148261,3,5,6634,7075.6
Audi,A4,2015,3.5,Diesel,Manual,233009,3,3,7439,7168.4
Ford,Focus,2013,1.5,Diesel,Automatic,121184,2,5,8576,8315.0
Audi,Q5,2009,2.7,Hybrid,Semi-Automatic,61883,5,2,9262,9516.7
Ford,Explorer,2016,4.0,Electric,Automatic,154965,4,2,13300,13435.2
Hyundai,Tucson,2017,2.8,Diesel,Manual,219004,5,4,7619,7044.3
Kia,Rio,2007,4.7,Electric,Automatic,164933,3,4,11101,10550.7
Chevrolet,Equinox,2005,4.1,Electric,Automatic,241387,3,5,8372,8479.1
Chevrolet,Impala,2019,2.6,Electric,Automatic,137670,5,4,13146,12769.3
BMW,5 Series,2005,3.4,Diesel,Automatic,209898,3,4,6302,6106.2
BMW,X5,2007,1.6,Electric,Automatic,150105,3,3,8297,7945.8
Mercedes,C-Class,2021,4.3,Hybrid,Manual,30752,2,1,15084,14955.6
Volkswagen,Passat,2021,3.9,Electric,Semi-Automatic,113261,3,4,14034,14078.4
Kia,Optima,2010,2.9,Hybrid,Semi-Automatic,155808,4,5,7883,8001.4
Kia,Sportage,2015,4.4,Petrol,Automatic,201385,2,4,10472,10289.0
Mercedes,GLA,2016,1.2,Diesel,Manual,63487,4,1,8830,8912.5
Kia,Rio,2002,3.3,Hybrid,Manual,261109,2,5,3777,3658.1
Chevrolet,Equinox,2022,1.6,Electric,Automatic,127049,4,1,13259,12898.8
Hyundai,Tucson,2010,3.3,Petrol,Semi-Automatic,61108,3,2,9177,9838.5
Hyundai,Elantra,2017,1.5,Diesel,Manual,148701,5,3,7725,7476.0
Mercedes,E-Class,2005,4.2,Electric,Automatic,207548,4,2,9149,9169.2
Hyundai,Tucson,2001,4.9,Electric,Semi-Automatic,119582,3,4,8908,8953.9
Kia,Sportage,2013,3.8,Petrol,Automatic,56311,4,1,12173,11598.7
BMW,3 Series,2004,3.3,Hybrid,Semi-Automatic,283338,2,1,3933,4596.1
Hyundai,Sonata,2008,4.7,Diesel,Automatic,271844,3,3,7263,6715.0
Volkswagen,Golf,2023,4.3,Diesel,Automatic,165795,2,3,13484,13301.6
BMW,3 Series,2005,3.5,Petrol,Manual,201139,5,3,5077,4792.4
Mercedes,E-Class,2016,1.2,Hybrid,Manual,204143,3,1,7017,7085.5
Ford,Focus,2020,3.8,Petrol,Semi-Automatic,113350,3,5,11633,11774.0
Kia,Rio,2021,1.9,Diesel,Semi-Automatic,206500,3,3,8170,8224.8
Mercedes,GLA,2007,2.0,Electric,Manual,150216,5,2,7195,7464.5
Kia,Optima,2004,3.7,Petrol,Automatic,176155,2,4,6976,6553.8
Audi,A4,2017,4.3,Diesel,Manual,236982,5,5,8760,8658.9
Audi,Q5,2009,4.2,Electric,Semi-Automatic,45407,3,3,12091,12819.5
Mercedes,GLA,2008,2.9,Diesel,Automatic,225565,5,5,6388,5760.2
Honda,Accord,2015,1.7,Petrol,Semi-Automatic,284531,4,4,4609,4893.5
Hyundai,Sonata,2021,4.4,Electric,Automatic,152585,5,3,15248,14966.4
Chevrolet,Equinox,2014,2.6,Petrol,Manual,47486,4,5,9950,9585.3
Chevrolet,Malibu,2008,1.3,Hybrid,Semi-Automatic,149585,3,3,5808,6511.8
BMW,5 Series,2013,3.6,Petrol,Semi-Automatic,242141,5,5,6757,7102.4
Chevrolet,Impala,2003,4.9,Diesel,Manual,139869,3,5,7102,6418.6
Kia,Sportage,2010,3.2,Diesel,Automatic,223473,3,4,7330,7368.3
Chevrolet,Malibu,2003,4.8,Petrol,Semi-Automatic,239684,4,5,5006,5172.2
Kia,Optima,2011,3.8,Petrol,Manual,86371,5,3,9472,8930.6
